name	PMNL	PBMC	count	r	sig
VRK1	0.217417	0.56671775	84	-0.734483179859968	NONE
EIF4E	0.7152796	1.8660217	57	-0.73570410297894	NONE
CLHC1	0.968621692307692	2.52732230769231	66	-0.735921984996778	NONE
SDCCAG3	1.352265125	3.52894375	64	-0.73617594093674	NONE
RP11-334J6.6	1.38985	3.62739	156	-0.736320218106908	NONE
PSMF1	0.8810404	2.299503	262	-0.736359540193762	NONE
PLA2G4C	0.07552374	0.1972012	51	-0.736983756368445	NONE
PTPA	0.73274644	1.9133656	61	-0.737044147610378	NONE
TPRG1	0.0755871428571429	0.197387957142857	51	-0.73713875034086	NONE
PSMB1	0.7433235	1.94225	171	-0.737984327999336	NONE
RDH14	2.1932	5.731055	247	-0.738080903553745	NONE
SGSH	1.69764064705882	4.43640823529412	85	-0.73817856349716	NONE
DHX58	1.67149985714286	4.36816571428571	60	-0.738201897566542	NONE
LRR1	0.3972615	1.038212	115	-0.738257720064312	NONE
METTL1	1.424795	3.72382333333333	57	-0.738347811706266	NONE
EIF1AD	1.88381666666667	4.92385888888889	109	-0.738448388930778	NONE
PA2G4	0.666926	1.743235	123	-0.738486009880798	NONE
ADK	0.3676268	0.961045	900	-0.738679583094795	NONE
NOA1	0.816177	2.13367	250	-0.738700641509817	NONE
XXbac-B461K10.4	0.264472	0.69139	125	-0.738702287440598	NONE
SEPHS1	0.689069666666667	1.80242833333333	84	-0.739537682536897	NONE
RP11-567M16.3	0.270384	0.707681	219	-0.740406944122106	NONE
TEFM	0.424061666666667	1.11008333333333	61	-0.740639543046632	NONE
KAT2B	0.529804	1.3869825	124	-0.740736484351595	NONE
AK2	0.681234384615385	1.78439553846154	72	-0.741529826181199	NONE
NCOA5	1.472175	3.857945	696	-0.74220093946547	NONE
SMAP1	0.3037675	0.796046833333333	130	-0.742203326570061	NONE
HSP90AB1	5.2443275	13.745475	532	-0.742444615826392	NONE
ZC2HC1B	0.06405375	0.1679125	94	-0.74267223413312	NONE
RABL2B	0.393231538461538	1.03107623076923	53	-0.743017600073354	NONE
RP11-84A19.4	0.901857	2.36546	1254	-0.743467705195488	NONE
TMEM56-RWDD3	0.1278535	0.3354515	275	-0.743930080495672	NONE
NSD2	0.26946968	0.70720625	75	-0.744325611444038	NONE
MIB1	0.25498175	0.66935675	87	-0.744698884330941	NONE
CTD-2526A2.2	7.92286	20.8149	157	-0.745840953513172	NONE
ZNF280D	0.833911971428571	2.19099778571429	58	-0.745938562465023	NONE
PCNT	0.485988	1.27699566666667	51	-0.746078573702266	NONE
MAP2K6	0.2561173375	0.673144375	79	-0.746428588336116	NONE
ELF1	1.650056	4.336922	1708	-0.746474049248166	NONE
LINC01024	1.8678706	4.9100122	115	-0.74664963661876	NONE
DDHD2	0.598337333333333	1.57285861111111	56	-0.746675541098831	NONE
NUCB2	0.345774115789474	0.909199526315789	92	-0.747084598491206	NONE
RAD23A	2.22604355555556	5.85579777777778	133	-0.747701452353798	NONE
RP11-333E13.4	0.993478	2.61387	283	-0.747945006318903	NONE
GBAS	0.6877211	1.809592	195	-0.748086482364127	NONE
POGLUT1	0.687503714285714	1.80943714285714	52	-0.748419119265981	NONE
RPS27L	1.89991114285714	5.00097285714286	101	-0.748594368910335	NONE
HCFC2	0.37775475	0.99442075	65	-0.748724044877129	NONE
RP11-47I22.4	0.526215	1.38543	1353	-0.748927081082403	NONE
MAPKBP1	0.41708124	1.0981151	228	-0.748946492958657	NONE
FBXW11	0.476876190909091	1.25671045454545	67	-0.750283172581752	NONE
WASHC2A	0.2864229	0.754813571428571	82	-0.750291060126276	NONE
GPR137B	0.20524778	0.5409756	119	-0.750514447693616	NONE
RP11-348N5.7	3.8245	10.0807	126	-0.750570310183026	NONE
RP11-109L13.5	10.4761	27.6132	63	-0.75057389115071	NONE
CFH	0.032975	0.0869166	63	-0.750576621532587	NONE
IFI6	0.513961333333333	1.35471666666667	63	-0.750576959295606	NONE
PLEKHN1	0.369164666666667	0.973057	63	-0.750577381769485	NONE
FLJ31104	1.11516	2.93938	189	-0.750578703040906	NONE
STK36	0.102829	0.2710405	63	-0.750578788766304	NONE
ATP1B2	0.344924	0.909164	63	-0.750579584029106	NONE
NUGGC	0.0509352	0.134257	63	-0.75057993592011	NONE
AHCYL2	0.18474	0.487286625	73	-0.751591891563775	NONE
C7orf26	1.1460738	3.022988	169	-0.751592845109352	NONE
CSPP1	0.242677614285714	0.640115428571429	67	-0.751608588966955	NONE
RP11-829H16.3	1.36345666666667	3.59665666666667	107	-0.751705139161077	NONE
CMAS	0.432657333333333	1.14161666666667	143	-0.752099081946294	NONE
GPR55	0.157495	0.4156236	55	-0.752289088517629	NONE
CDC37L1-AS1	8.56207	22.596735	185	-0.752400337924113	NONE
CTD-2010I16.2	1.49693	3.951255	574	-0.752621737290019	NONE
CDK17	0.640379	1.690524	110	-0.752790135346911	NONE
RP11-849H4.2	0.883717	2.33428911111111	58	-0.753644453845963	NONE
WDR86	0.793575625	2.096491125	58	-0.753854645010969	NONE
ZBTB3	3.786225	10.00604	99	-0.754356613205023	NONE
PGAP1	0.0921547714285714	0.243547428571429	81	-0.754389521388811	NONE
CD320	2.53699	6.70624	223	-0.754703822497687	NONE
FAM129B	0.3191566	0.8445822	388	-0.756290900279638	NONE
CTD-2373J6.2	9.67782	25.61125	126	-0.75634119691622	NONE
APP	0.149998786666667	0.397064066666667	61	-0.756738516171561	NONE
UBE2L3	0.918422	2.43333	1105	-0.758020421602789	NONE
GOLGA2P5	0.351077	0.930209	55	-0.758084954553992	NONE
HMGN5	0.0362992	0.0961934	63	-0.758317699255509	NONE
SCGB2B2	0.0575014	0.152392	95	-0.758435722262284	NONE
ARL15	0.198868285714286	0.527102285714286	657	-0.758587266400776	NONE
GTPBP10	0.612349590909091	1.62374981818182	198	-0.759219475731164	NONE
L3MBTL3	0.3952673	1.0483963	99	-0.759601195162203	NONE
LSM14A	0.986823142857143	2.61882	124	-0.760370987597365	NONE
C9orf40	1.75017	4.64556	222	-0.760674994968481	NONE
KBTBD4	1.80227711111111	4.78387444444444	84	-0.760676214959293	NONE
RP11-323J4.1	1.10998	2.94628	222	-0.760678402385572	NONE
NUDT4	0.827411285714286	2.19741571428571	319	-0.761448829142067	NONE
HENMT1	0.5472606	1.453514	118	-0.761562609368419	NONE
CASP2	0.982555333333333	2.61004666666667	115	-0.761782581335744	NONE
SLC25A46	0.469386657142857	1.24702028571429	64	-0.761953737568287	NONE
CTD-2555K7.2	0.100784966666667	0.267829666666667	127	-0.762352854120538	NONE
RP11-727A23.4	1.44085	3.82897	127	-0.762353746129489	NONE
ADO	1.73879	4.62073	127	-0.762354628980977	NONE
FAM178B	0.0569661	0.151384	127	-0.76235472822262	NONE
ATE1	0.318257875	0.84578475	288	-0.762411875889667	NONE
SLX4IP	0.176511	0.4694085	158	-0.763403413240283	NONE
L3MBTL4	0.0559572428571429	0.148855428571429	86	-0.763832592049231	NONE
KDM2B	0.7253515	1.93009388888889	153	-0.764236380286703	NONE
PXYLP1	0.48550649375	1.2919468125	71	-0.764301721117942	NONE
ARL10	0.568889333333333	1.51398066666667	144	-0.764444387199913	NONE
FKBP3	0.706328666666667	1.8802	201	-0.76479211737762	NONE
PLCXD1	0.491565818181818	1.30867272727273	67	-0.764965389852699	NONE
TRMT6	0.67012	1.784828	107	-0.765611221547704	NONE
SLC29A2	0.620368714285714	1.65259857142857	96	-0.765856029425188	NONE
SPG20-AS1	0.138699666666667	0.369516	63	-0.765990054450153	NONE
ZNF665	0.5503214	1.466148	175	-0.766001948000862	NONE
ZNF154	0.4003345	1.06674	95	-0.766248272264996	NONE
ZNF720	0.684818461538461	1.82585923076923	604	-0.767099582086973	NONE
YAE1D1	0.4568215	1.218412	57	-0.767617139724093	NONE
POLR3G	0.179037266666667	0.477623	71	-0.767929935921324	NONE
GNPTAB	0.4482385	1.1960645	56	-0.768274257396363	NONE
MYO5C	0.0746019333333333	0.199145	113	-0.76885187461454	NONE
XRN1	0.717534153846154	1.91561	61	-0.769002003382884	NONE
XPO5	0.443110428571429	1.18320928571429	57	-0.769284634341898	NONE
FAM105A	0.755604	2.01825666666667	76	-0.769724953695151	NONE
HIST1H2AG	9.81026	26.2216	447	-0.770709982240043	NONE
PVT1	0.329471578947368	0.880650315789474	164	-0.770732795336756	NONE
RHBDF1	0.312906	0.836602	78	-0.771129664949971	NONE
EEF1E1-BLOC1S5	0.399589	1.06895	703	-0.771923139563	NONE
RTEL1	0.9738626	2.6053395	65	-0.771998776721482	NONE
TRMT5	1.465959	3.92204666666667	64	-0.772079487599303	NONE
TCTN3	1.20163357142857	3.21507428571429	105	-0.772172587947846	NONE
C1orf101	0.0586809375	0.15700775	128	-0.772189488737149	NONE
C1orf112	0.06209996	0.166166	59	-0.772278512132142	NONE
RP13-415G19.2	1.91807	5.13858	96	-0.774031906971229	NONE
RFXAP	0.638255	1.70991	128	-0.774033092807368	NONE
CTC-512J12.4	0.0562948	0.150816	64	-0.774033461682907	NONE
CTD-2631K10.1	0.213436	0.571804	96	-0.774034718542684	NONE
FOXJ1	1.2697	3.40158	128	-0.774034897543322	NONE
GOLGA8A	0.0970335	0.259957	64	-0.774035727885408	NONE
TXLNB	0.0605484	0.162212	64	-0.774037348691148	NONE
RP11-505K9.1	9.0786	24.322	96	-0.774037663747813	NONE
CTC-524C5.2	0.611262	1.6376	96	-0.774037760398998	NONE
HAR1A	2.16771	5.8074	96	-0.774038184204399	NONE
ZNF32-AS3	0.0687188	0.184101	64	-0.774038255023703	NONE
DDX12P	0.106685	0.285815	64	-0.774041827598016	NONE
CH17-189H20.1	0.14655945	0.392744	60	-0.774420781630856	NONE
SMCO4	0.2532014	0.6786538	106	-0.77470796257752	NONE
SYT17	0.0658442	0.176633166666667	74	-0.775945537132956	NONE
OGT	1.8150172	4.869881	51	-0.77622083985935	NONE
TTC22	0.396248	1.06399466666667	53	-0.777332901334076	NONE
CKAP2	0.882779	2.37068033333333	81	-0.777494465525318	NONE
MTIF3	0.986801	2.65016272727273	56	-0.777567405763607	NONE
DCAF13	0.434307888888889	1.16639777777778	69	-0.777587353172919	NONE
TMEM106B	1.060579	2.84837333333333	130	-0.777603704126031	NONE
INTS4	0.2941917	0.7902753	66	-0.777916313650171	NONE
SELENOH	5.05249666666667	13.5739316666667	110	-0.778087826256389	NONE
IKBKAP	0.2791655	0.75011075	51	-0.778300497969717	NONE
UBR3	0.326409777777778	0.877154222222222	87	-0.778463787225198	NONE
PPP1R3F	1.6563638	4.451554	131	-0.778607019445924	NONE
RDH5	1.76033	4.73143625	56	-0.778749818841291	NONE
RP11-440L14.1	4.7350475	12.7307475	236	-0.779183868455053	NONE
PHAX	0.5578188	1.500042	64	-0.779451973271491	NONE
GAL3ST4	0.439412833333333	1.182044	55	-0.779952369249639	NONE
NLRX1	1.09887208333333	2.95803583333333	66	-0.780933613957187	NONE
ALDH18A1	0.231930333333333	0.624368333333333	107	-0.781023392129216	NONE
DGCR14	1.41073425	3.7996225	85	-0.781727388897071	NONE
PRDX3	0.849869	2.28908	193	-0.78177304006703	NONE
ZNF175	0.2556065	0.688476	76	-0.781799380059868	NONE
ARHGAP15	0.791367333333333	2.1315875	507	-0.781826399710698	NONE
ZEB1	0.278566	0.75073828	191	-0.782608405812574	NONE
NCAPG2	0.13146315	0.3543875	156	-0.78298679942555	NONE
MRPS5	0.517072428571429	1.39431428571429	91	-0.783435045180902	NONE
RHBDD1	0.670334923076923	1.80798269230769	174	-0.783744405299248	NONE
ZNF777	0.476793	1.28651	290	-0.784345251557274	NONE
USP34	0.651527846153846	1.75863538461538	84	-0.784875196878496	NONE
PRNP	1.5071525	4.0686175	382	-0.785030794165257	NONE
ZNF202	0.753425777777778	2.03395444444444	72	-0.785067607682739	NONE
LINC00476	0.987667833333333	2.66709866666667	87	-0.785490907879182	NONE
RP11-464F9.1	0.224546	0.60642	258	-0.785623853108454	NONE
RP11-158I13.2	0.695638	1.87933	742	-0.786127310247473	NONE
AFTPH	0.666779571428571	1.80172285714286	290	-0.786412842757312	NONE
USP25	0.6356259	1.720332	51	-0.788754735585413	NONE
ZNF69	0.206372	0.558618	72	-0.788932359061605	NONE
TIMM44	1.33614090909091	3.61745454545455	80	-0.789220267490919	NONE
CYP1B1	0.9707322	2.628206	59	-0.789250646607458	NONE
RP13-16H11.8	1.86586	5.05247	97	-0.789465649683158	NONE
UHRF1BP1	0.276826	0.7496035	475	-0.789465779949693	NONE
ACSF3	1.19189270588235	3.22785823529412	107	-0.789640388461916	NONE
TOP2B	0.703689	1.90601	292	-0.78986336289697	NONE
MMAB	0.7603522	2.059645	115	-0.789973492823939	NONE
SNW1	0.896418142857143	2.42843571428571	87	-0.790101083054224	NONE
ZNF609	0.5807165	1.573425	367	-0.790320021131435	NONE
SLFNL1-AS1	0.591896	1.60432	356	-0.790863860942004	NONE
ZNF81	0.134603475	0.36492	159	-0.791182107008312	NONE
RP11-111H13.1	0.208771	0.566073	777	-0.791384330025657	NONE
FMO5	0.124668516666667	0.338057666666667	54	-0.791489728252697	NONE
UBE2O	0.629963	1.70867	185	-0.791852331514852	NONE
DEXI	0.513572333333333	1.39323666666667	120	-0.79211849729265	NONE
KIN	0.3571208	0.969293	68	-0.792838209118936	NONE
TRAM2	0.337086	0.915063	551	-0.793071903811744	NONE
CRYZL1	0.478026454545455	1.29792527272727	61	-0.793362498128313	NONE
ADCY9	0.240309	0.652577833333333	164	-0.793576842705634	NONE
EIF2B4	1.5007782	4.079027	53	-0.794831820535644	NONE
ADCK2	0.464689	1.2630118	99	-0.794848259340651	NONE
ENG	0.237527	0.645846333333333	159	-0.795416969219511	NONE
WDCP	0.265393	0.721675666666667	62	-0.79553783300086	NONE
LINC00959	0.465818	1.26691	435	-0.79579328727067	NONE
CEP350	0.561483888888889	1.52727777777778	63	-0.795963488817736	NONE
NR4A1	1.0566208	2.874332	138	-0.796086535416987	NONE
DMPK	1.16320846153846	3.16644769230769	55	-0.797073118856255	NONE
ZDHHC9	0.0776732	0.211446	65	-0.797118000507264	NONE
TTC39C-AS1	0.298509	0.812617	130	-0.797118657652597	NONE
CTB-131B5.5	0.274989	0.74859	65	-0.797119407191534	NONE
WDR7-OT1	0.858897	2.33814	195	-0.797121819819967	NONE
CTD-2196E14.9	0.860851	2.34346	65	-0.797122254522787	NONE
INTS2	0.2715485	0.73927975	58	-0.79722804291593	NONE
TIMM17A	1.362713	3.710125	73	-0.797303585847574	NONE
FOXK2	0.7278293	1.982969	100	-0.798307628993481	NONE
AXIN2	0.816131	2.224115	54	-0.798676278742695	NONE
MCTS1	0.4602415	1.25426075	97	-0.798691861430167	NONE
METTL6	0.29821375	0.812713	57	-0.798716733442145	NONE
BTD	0.481243166666667	1.31156358333333	71	-0.798767329788129	NONE
MPRIP	0.818003941176471	2.22964117647059	98	-0.798949392553067	NONE
C2CD5	0.4080572	1.11287033333333	51	-0.799759743459897	NONE
CCDC112	0.1378002	0.375963	62	-0.800330246320474	NONE
PLXDC1	0.123759886666667	0.337701666666667	78	-0.800523059450682	NONE
MED31	2.4005375	6.5555425	158	-0.801675242189586	NONE
TIGD1	3.00314	8.20127	163	-0.801693143056894	NONE
RP3-477O4.14	0.646941333333333	1.76698666666667	192	-0.801901899153535	NONE
DLG3	0.133253875	0.364004375	51	-0.802095844155706	NONE
NR2C2AP	1.714624	4.68582333333333	56	-0.802727860470423	NONE
RPL23A	3.13592875	8.57094875	123	-0.802879670083562	NONE
FRYL	0.463531058823529	1.26714058823529	88	-0.803156225142645	NONE
SLC16A1-AS1	0.438841142857143	1.19986157142857	106	-0.803414816942	NONE
ZNF226	0.732917277777778	2.00406	91	-0.803520963115846	NONE
YES1	0.15952372	0.4364796	158	-0.804460809981248	NONE
PSMD5-AS1	1.164474625	3.1863575	70	-0.804546480577795	NONE
VPS33A	0.685946	1.877055	99	-0.804621552058731	NONE
RP11-452L6.7	6.01775	16.4685	98	-0.804730618718494	NONE
AGMAT	0.370744	1.0146	98	-0.804733356378274	NONE
NRN1L	1.19806	3.27869	98	-0.804736880601719	NONE
LSM3	0.4156	1.13736	196	-0.804738953234145	NONE
EBF1	0.0967236	0.264751777777778	289	-0.805018065426653	NONE
PRMT7	0.590517304347826	1.61669130434783	54	-0.805310531799352	NONE
MYO1E	0.122457814285714	0.335496142857143	72	-0.806328882584341	NONE
CDKN2AIPNL	2.0955465	5.741545	97	-0.806430011442525	NONE
TERF2	0.951128833333333	2.60608916666667	63	-0.806491309933544	NONE
CDYL2	0.11760975	0.322303166666667	78	-0.806728237375998	NONE
TMEM110-MUSTN1	0.560697333333333	1.53663666666667	94	-0.806799511416623	NONE
TMEM209	1.4678442	4.022858	154	-0.806839509178524	NONE
GPR75-ASB3	0.352824666666667	0.967105666666667	882	-0.807039642822485	NONE
PALB2	0.37112675	1.01736825	76	-0.807175620919291	NONE
LYZ	1.8482	5.06669333333333	126	-0.807241167486233	NONE
C3orf18	0.7806456	2.140894	70	-0.807791264637986	NONE
CH507-9B2.3	0.4168355	1.14317033333333	63	-0.807807867212547	NONE
STEAP1B	0.0449672	0.123384	131	-0.808527904960167	NONE
CLINT1	0.585440428571429	1.60725285714286	115	-0.809320173998526	NONE
C8orf46	0.110180733333333	0.302494666666667	61	-0.809355276651492	NONE
RP11-421M1.8	2.588836	7.111675	65	-0.810203360962074	NONE
MMS19	0.650907733333333	1.78858066666667	75	-0.810607767496561	NONE
ADGRF3	0.344923571428571	0.94796	112	-0.810867002067573	NONE
RP11-398K22.12	0.205154	0.564301	90	-0.812075163341244	NONE
CCDC115	1.5847775	4.3591425	112	-0.81208160400169	NONE
S100Z	0.363036666666667	0.998631666666667	182	-0.812154928373322	NONE
DNAJC7	0.940663684210526	2.58919526315789	67	-0.813070397269476	NONE
TMX1	0.847956333333333	2.33439333333333	147	-0.813303330664897	NONE
ZNF691	0.806811	2.221878	97	-0.813794484552971	NONE
ABCA3	0.174608666666667	0.480884666666667	187	-0.813883297682533	NONE
GAR1	0.569899	1.56978	86	-0.814101758232987	NONE
CTD-2619J13.8	0.833094	2.295515	142	-0.814584207377353	NONE
ATXN7L1	0.622168818181818	1.71454645454545	53	-0.814766537483091	NONE
ANKH	0.661560714285714	1.82334871428571	79	-0.814962572897497	NONE
DBF4	1.38479942857143	3.816781	95	-0.814996915866031	NONE
C1GALT1	0.638649	1.76074857142857	54	-0.815411300612923	NONE
THSD1	0.2161125	0.5961335	125	-0.816170468733528	NONE
SLC35F2	0.0874226333333333	0.241167666666667	88	-0.816275298279384	NONE
SLC30A9	0.38620948	1.0657134	99	-0.816681567461965	NONE
LINC00869	1.05586077777778	2.91507111111111	64	-0.81742899969848	NONE
CTD-2323K18.1	0.404709	1.1173675	626	-0.817464466718775	NONE
NBPF14	0.0876562090909091	0.242025	115	-0.817545426801143	NONE
CEP97	0.245082666666667	0.676722333333333	72	-0.817613088111601	NONE
INPP5F	0.1991215	0.550004	265	-0.818110648175876	NONE
NLRC5	2.31431917241379	6.39505206896552	87	-0.818685803209108	NONE
ADIG	0.69888725	1.9313825	84	-0.818819818762768	NONE
RP11-298I3.3	3.88098	10.7327	132	-0.819837694250193	NONE
RP11-216B9.6	0.335315	0.927301	165	-0.819838229214192	NONE
CTD-2047H16.3	2.18878	6.05299	99	-0.819838555524327	NONE
MPEG1	2.12965	5.88947	198	-0.819839002420327	NONE
RP11-323F24.3	2.83315	7.83499	66	-0.819841987368777	NONE
CTD-2553L13.10	8.75916	24.2232	99	-0.81984257748929	NONE
KIF5C	0.05727395	0.1584235	86	-0.820152886369486	NONE
AFG3L2	0.659401333333333	1.82398333333333	106	-0.8201813782885	NONE
ARL4C	3.710945	10.26556	256	-0.820271347114689	NONE
NF1	0.171579006666667	0.474645933333333	54	-0.820296218670808	NONE
LINC00426	0.288893833333333	0.799341666666667	55	-0.820590425351104	NONE
IARS2	0.2767165	0.765698	98	-0.820684358408588	NONE
MARVELD2	0.112501	0.3113135	65	-0.820747855455366	NONE
USP3-AS1	0.854854411111111	2.36556788888889	57	-0.820753462744764	NONE
C7orf31	0.2915056	0.8069732	57	-0.82131470357556	NONE
SP100	1.27128416666667	3.51960833333333	77	-0.821445885396251	NONE
R3HCC1L	0.408568	1.13136166666667	655	-0.821729617152352	NONE
CHEK2	0.0800316214285714	0.221617071428571	60	-0.821744515448662	NONE
SF3B1	1.23049775	3.41122125	53	-0.823363851302953	NONE
CD8A	1.46033575	4.04867	166	-0.823465495517413	NONE
AP3B1	0.32034625	0.888183625	81	-0.823543411678646	NONE
TARDBP	2.182878	6.05276933333333	54	-0.823681411650979	NONE
SPRED1	0.0839861	0.232935666666667	124	-0.824026618287624	NONE
HIRIP3	2.545425	7.0599325	76	-0.824065372874379	NONE
SSBP4	1.52482133333333	4.22954666666667	51	-0.824180371830236	NONE
FTSJ1	1.065470625	2.95677625	67	-0.824851795685468	NONE
POLR3B	0.139784825	0.38806575	53	-0.825410899029771	NONE
SLC26A1	0.445123	1.235735	132	-0.825410981581734	NONE
UFL1-AS1	0.0772413	0.214443	265	-0.825467413239398	NONE
POU6F1	0.5553136	1.541885	72	-0.825638073886893	NONE
NRG1	0.0637208666666667	0.176935716666667	66	-0.82570504978174	NONE
TCOF1	0.691968769230769	1.92210384615385	65	-0.826224992870604	NONE
MEAF6	0.454933555555556	1.26405666666667	92	-0.826650924757505	NONE
ZNF227	0.505878818181818	1.40601490909091	61	-0.827065695238486	NONE
GPALPP1	1.0446163	2.90380466666667	87	-0.827288829414025	NONE
R3HDM2	0.5469005	1.52070142857143	107	-0.827704179539344	NONE
IL20RB	0.208439	0.5796032	58	-0.827757862261775	NONE
SUFU	0.404457	1.1247525	80	-0.827866879039012	NONE
ZNF771	0.786363	2.18681666666667	195	-0.827882470148249	NONE
EML6	0.02647355	0.0736953	58	-0.829338485845433	NONE
ZNF257	0.213398571428571	0.594764142857143	83	-0.831084695236228	NONE
PFDN4	0.5604162	1.562866	73	-0.831941062164475	NONE
USP44	0.533386833333333	1.487665	62	-0.832113112776107	NONE
UROD	2.93299769230769	8.18640615384615	120	-0.833171849975235	NONE
THAP7	4.83772	13.50456375	66	-0.833365400788405	NONE
AK3	0.52217775	1.457885	318	-0.833581572209563	NONE
PCNX4	0.566028272727273	1.58045181818182	64	-0.833708572828311	NONE
ZNF28	0.558697428571429	1.56049714285714	81	-0.834184171119829	NONE
PRPS2	0.1955226	0.5461728	61	-0.834339633864404	NONE
ZNF572	0.77642	2.16953	100	-0.834790889987234	NONE
RP3-510L9.1	0.0552254	0.154315	100	-0.834791976561229	NONE
LINC00471	0.799788	2.23483	100	-0.834793092452481	NONE
PRR13	3.04991307692308	8.52256461538462	95	-0.83483704694474	NONE
S1PR3	0.8357095	2.33719	134	-0.83601912127693	NONE
POLR2G	1.42255575	3.97879	59	-0.836162103564024	NONE
AIFM1	0.242517111111111	0.678799666666667	56	-0.837216854977314	NONE
ZC3HAV1	2.667965	7.4678425	1262	-0.837269301011095	NONE
SPAG16	0.07823662	0.21905203	70	-0.83767517610434	NONE
FAM20C	0.383284666666667	1.073165	104	-0.837701260091	NONE
TACO1	1.052715	2.947605	165	-0.837745836182543	NONE
ZNF382	0.832501125	2.331266125	59	-0.83790711808523	NONE
ZNF304	0.582531	1.63134	86	-0.837968305669766	NONE
ITPR1	0.479926157894737	1.34414105263158	59	-0.838117728549173	NONE
NAAA	2.29370011111111	6.42435111111111	123	-0.838191504423076	NONE
LINC00278	0.277101	0.776209	567	-0.838350784459142	NONE
APEX2	0.915169	2.565645	122	-0.839529014972299	NONE
VTI1A	0.647694888888889	1.81595377777778	115	-0.839658757658045	NONE
CH17-270A2.2	0.511483	1.434365	523	-0.839971535681072	NONE
RP4-635E18.9	2.12772	5.967724	246	-0.840190044856959	NONE
PPP3CB	0.6468216	1.81469	297	-0.840600894949089	NONE
ST13	0.387682833333333	1.08793683333333	76	-0.840963576603753	NONE
SNRPD1	0.803399	2.25458	62	-0.84098767241795	NONE
SENP7	0.3549615	0.996152	60	-0.841020881655036	NONE
TUBD1	0.6249258	1.75463266666667	54	-0.841729765831702	NONE
GCFC2	0.373679222222222	1.04920011111111	69	-0.84173515363611	NONE
MMP17	0.451427625	1.2676175	51	-0.841870410958263	NONE
RPL35A	2.60128677777778	7.30472111111111	74	-0.84192127635192	NONE
NSD3	0.8211009	2.306001	65	-0.842079257427871	NONE
RP11-402D21.2	2.58892	7.27142	67	-0.842204283850628	NONE
GS1-57L11.1	0.0331351	0.0930657	67	-0.842206817895804	NONE
RP11-95D17.1	0.975951	2.74113	67	-0.842207670579312	NONE
SPEF1	0.799315	2.24502	67	-0.842209769782494	NONE
BBS12	0.2575905	0.7234895	67	-0.842210232262697	NONE
RP11-182N22.8	1.78758	5.02075	67	-0.842212622220293	NONE
CNTF	1.03015	2.89337	67	-0.84221394217549	NONE
ZNF551	0.914413	2.5689075	113	-0.842554664693254	NONE
UBAC2	1.04518536363636	2.93796272727273	255	-0.843374806822767	NONE
SRP14-AS1	0.683679	1.922295	285	-0.843756276161636	NONE
MRS2	0.4931135	1.386545	116	-0.843820324898633	NONE
MTMR9	0.510560666666667	1.43578	347	-0.843997944548969	NONE
ATP1B3	0.372163	1.046807625	61	-0.844307342247933	NONE
HOMER2	0.0836038	0.2351642	82	-0.84434556726846	NONE
SETD7	0.575538	1.61900316666667	224	-0.844440257319935	NONE
UVRAG	0.396099	1.114569875	151	-0.844871641940201	NONE
HKR1	0.491332041666667	1.38309245833333	79	-0.845444912085337	NONE
COPS5	0.631008776923077	1.77648884615385	70	-0.845614193865115	NONE
NEK3	0.198066833333333	0.557749833333333	65	-0.845948399602991	NONE
FECH	0.26663	0.751049333333333	87	-0.846386101139975	NONE
ELK4	1.2779526	3.60026	73	-0.84658431122138	NONE
HIST1H1B	11.576	32.6132	168	-0.846636718640903	NONE
REV1	0.397760125	1.120756125	69	-0.846819364501015	NONE
APOBEC3D	1.03757	2.925405	269	-0.847745237678195	NONE
AF011889.2	0.854784	2.41005	269	-0.847748809510153	NONE
SELENON	0.752287	2.121424	59	-0.847995470685294	NONE
ARHGEF6	0.475082666666667	1.34019333333333	1025	-0.848508200103006	NONE
ZNF839	0.517801833333333	1.46075916666667	60	-0.848563904915251	NONE
POGK	1.068768	3.01509333333333	248	-0.848571484833411	NONE
KLHDC4	0.7952862	2.2436728	52	-0.848633798139378	NONE
ZBTB44	0.400602777777778	1.13019444444444	189	-0.848644213376462	NONE
SART3	0.86547575	2.4423025	54	-0.848994140145998	NONE
CYSLTR2	0.1841895	0.51979925	207	-0.849081272101229	NONE
DARS2	0.20893	0.589659	60	-0.849178763188888	NONE
RP11-547D13.1	0.762403	2.15232	101	-0.849584428490685	NONE
STS	0.0349448	0.0986518	101	-0.849585125538847	NONE
XXbac-BPGBPG55C20.4	0.228109	0.643969	202	-0.849585411790843	NONE
TMEM33	0.597865375	1.6890525	116	-0.850639146451343	NONE
XPO7	0.439668428571429	1.24261	91	-0.85120326504856	NONE
ACTR3C	0.19464	0.550179	139	-0.851410389190008	NONE
RWDD2B	0.248098428571429	0.701359857142857	62	-0.851559802508441	NONE
TRPM2	0.2580588375	0.729546375	90	-0.851617191280866	NONE
BPTF	0.7519544	2.126224	54	-0.851894053240502	NONE
EFL1	0.21315675	0.603055	54	-0.852692384282907	NONE
UQCR10	1.926665	5.45128	116	-0.852806821578407	NONE
C6orf120	4.72936	13.3854	270	-0.853260923416306	NONE
ZNF766	1.03463211111111	2.92977222222222	97	-0.853988172847807	NONE
ZNF146	0.8206446	2.32441	131	-0.85435263880182	NONE
ATP5SL	0.793319666666667	2.247306	60	-0.854539900848717	NONE
DNPEP	1.16094594736842	3.29147947368421	72	-0.855752938382032	NONE
TBCE	0.209062166666667	0.592861333333333	66	-0.856080241796668	NONE
