id	bedgraph/WB_pCRO_HK1_1910	bedgraph/WB_pCRO_HK2_1910	bedgraph/WB_pCRO_HK3_1910	bedgraph/WB_pCRO_HK4_1910	bedgraph/WB_pCRO_SL1_1910	bedgraph/WB_pChRO_EK6_2003	bedgraph/WB_pChRO_EK33_2003	bedgraph/WB_pChRO_EK45_2003	bedgraph/WB_pChRO_EK52_2003	bedgraph/WB_pChRO_EK53_2003
chr9:107284052-107332194;RAD23B;+	87	260	180	437	50	39	35	39	29	40
chr9:107284768-107332194;RAD23B;+	85	255	175	411	48	36	32	36	29	40
chr9:107420283-107466585;LINC01509;-	0	0	1	8	2	0	2	2	0	0
chr9:107484851-107489720;KLF4;-	38	63	60	96	16	74	145	106	60	59
chr9:107484856-107489720;KLF4;-	38	63	60	96	16	74	145	106	60	59
chr9:108854588-108855995;ACTL7B;-	0	1	0	0	0	1	1	0	1	1
chr9:108862227-108863755;ACTL7A;+	0	0	0	0	0	0	0	0	0	0
chr9:108867519-108934332;IKBKAP;-	53	152	80	214	28	30	44	39	20	22
chr9:108867519-108934332;IKBKAP;-	53	152	80	214	28	30	44	39	20	22
chr9:108934392-108940957;FAM206A;+	49	56	48	80	20	8	13	12	1	4
chr9:108942568-109013594;CTNNAL1;-	16	17	19	147	8	23	9	19	21	17
chr9:108942568-109013594;CTNNAL1;-	16	17	19	147	8	23	9	19	21	17
chr9:109015134-109119945;TMEM245;-	111	342	176	543	66	84	44	55	48	43
chr9:109046228-109046298;MIR32;-	0	0	0	0	0	0	0	0	0	0
chr9:109137300-109167291;FRRS1L;-	0	1	1	1	1	0	0	0	1	2
chr9:109171973-109320964;EPB41L4B;-	1	3	2	128	0	0	4	2	3	7
chr9:109239726-109320964;EPB41L4B;-	0	3	1	85	0	0	2	2	2	2
chr9:109375693-109417783;PTPN3;-	0	0	1	22	1	1	3	0	0	0
chr9:109375693-109429043;PTPN3;-	0	0	1	30	1	1	3	0	0	0
chr9:109375693-109429043;PTPN3;-	0	0	1	30	1	1	3	0	0	0
chr9:109375693-109451384;PTPN3;-	0	0	2	38	1	1	3	0	0	0
chr9:109375693-109451384;PTPN3;-	0	0	2	38	1	1	3	0	0	0
chr9:109375693-109498313;PTPN3;-	1	0	2	65	2	2	3	0	0	0
chr9:109375693-109498313;PTPN3;-	1	0	2	65	2	2	3	0	0	0
chr9:109511474-109511545;MIR3927;-	0	0	0	0	0	0	0	0	0	0
chr9:109640787-109951476;PALM2;+	8	9	12	16	4	1	3	3	7	11
chr9:109780296-109951476;PALM2;+	6	9	11	16	4	1	3	2	4	9
chr9:109780296-110172511;PALM2-AKAP2;+	102	246	156	348	47	51	30	17	33	34
chr9:109780296-110172511;PALM2-AKAP2;+	102	246	156	348	47	51	30	17	33	34
chr9:110048597-110172511;AKAP2;+	76	210	128	279	39	48	26	13	28	24
chr9:110048597-110172511;AKAP2;+	76	210	128	279	39	48	26	13	28	24
chr9:110125500-110172511;AKAP2;+	30	76	45	101	20	24	13	10	11	11
chr9:110199565-110208133;C9orf152;-	0	0	0	0	0	0	0	0	0	0
chr9:110243811-110256640;TXN;-	65	116	84	179	27	14	20	22	18	20
chr9:110243811-110256640;TXN;-	65	116	84	179	27	14	20	22	18	20
chr9:110303586-110337884;TXNDC8;-	3	1	2	6	1	1	0	0	1	1
chr9:110303586-110337884;TXNDC8;-	3	1	2	6	1	1	0	0	1	1
chr9:110322460-110337884;TXNDC8;-	0	0	0	1	0	0	0	0	0	1
chr9:110365248-110579880;SVEP1;-	2	5	4	4	3	1	1	0	2	2
chr9:110668770-110800998;MUSK;+	0	0	0	2	0	0	1	1	2	1
chr9:110668770-110800998;MUSK;+	0	0	0	2	0	0	1	1	2	1
chr9:110668770-110800998;MUSK;+	0	0	0	2	0	0	1	1	2	1
chr9:110873773-111038085;LPAR1;-	42	123	80	134	15	13	5	2	16	14
chr9:110873773-111038085;LPAR1;-	42	123	80	134	15	13	5	2	16	14
chr9:111271155-111271214;MIR7702;-	0	0	0	0	0	0	0	0	0	0
chr9:111327482-111328433;OR2K2;-	0	0	0	0	0	0	0	0	0	0
chr9:111360692-111484745;KIAA0368;-	102	307	195	448	54	89	117	68	37	47
chr9:111525158-111544432;ZNF483;+	14	35	30	51	5	15	33	25	7	1
chr9:111525158-111577844;ZNF483;+	19	53	38	74	13	17	35	26	9	4
chr9:111549721-111599855;PTGR1;-	0	5	4	91	1	4	16	3	1	4
chr9:111562966-111599431;PTGR1;-	0	4	1	66	0	4	14	2	1	4
chr9:111562966-111599855;PTGR1;-	0	4	2	70	0	4	14	2	1	4
chr9:111602830-111613553;LRRC37A5P;-	0	0	0	1	0	0	0	0	1	1
chr9:111631351-111654351;DNAJC25;+	51	120	82	158	20	51	60	39	26	27
chr9:111631351-111654351;DNAJC25;+	51	120	82	158	20	51	60	39	26	27
chr9:111631351-111670246;DNAJC25-GNG10;+	161	388	289	440	82	60	65	45	29	32
chr9:111661570-111670246;GNG10;+	100	240	192	232	59	6	4	3	2	2
chr9:111661570-111670246;GNG10;+	100	240	192	232	59	6	4	3	2	2
chr9:111686518-111759533;C9orf84;-	0	3	1	0	0	0	0	0	1	0
chr9:111686518-111783499;C9orf84;-	1	3	1	0	0	0	0	0	1	1
chr9:111686518-111795008;C9orf84;-	1	3	1	0	0	0	0	0	1	2
chr9:111896765-111935374;UGCG;+	129	262	168	294	69	67	45	40	30	29
chr9:111932099-111932169;MIR4668;+	0	1	1	0	0	0	0	0	0	0
chr9:112040780-112175297;SUSD1;-	76	246	181	251	37	80	54	37	39	40
chr9:112040780-112175297;SUSD1;-	76	246	181	251	37	80	54	37	39	40
chr9:112040782-112175297;SUSD1;-	76	246	181	251	37	80	54	37	39	40
chr9:112217714-112333026;PTBP3;-	387	944	730	1031	197	126	48	70	65	62
chr9:112217714-112333664;PTBP3;-	459	1058	830	1153	231	163	79	81	80	69
chr9:112217714-112333664;PTBP3;-	459	1058	830	1153	231	163	79	81	80	69
chr9:112217714-112333664;PTBP3;-	459	1058	830	1153	231	163	79	81	80	69
chr9:112217714-112333664;PTBP3;-	459	1058	830	1153	231	163	79	81	80	69
chr9:112217714-112333664;PTBP3;-	459	1058	830	1153	231	163	79	81	80	69
chr9:112379908-112472405;HSDL2;+	205	520	399	626	140	56	42	37	31	30
chr9:112379908-112472405;HSDL2;+	205	520	399	626	140	56	42	37	31	30
chr9:112379908-112472405;HSDL2;+	205	520	399	626	140	56	42	37	31	30
chr9:112486967-112665311;KIAA1958;+	39	103	63	371	23	23	8	7	25	25
chr9:112486967-112665311;KIAA1958;+	39	103	63	371	23	23	8	7	25	25
chr9:112486967-112665311;KIAA1958;+	39	103	63	371	23	23	8	7	25	25
chr9:112686510-112718107;INIP;-	64	128	111	180	47	49	84	44	14	14
chr9:112750853-112874987;SNX30;+	92	252	153	332	65	77	37	23	31	30
chr9:112878919-112890913;SLC46A2;-	35	46	54	65	24	3	3	0	0	0
chr9:112997119-113012192;ZNF883;-	6	5	1	6	3	0	0	0	0	0
chr9:113041814-113056791;ZFP37;-	16	13	9	25	3	2	0	1	0	0
chr9:113041814-113056791;ZFP37;-	16	13	9	25	3	2	0	1	0	0
chr9:113041814-113056791;ZFP37;-	16	13	9	25	3	2	0	1	0	0
chr9:113104722-113111677;FAM225B;-	0	0	0	0	0	0	0	0	0	0
chr9:113112895-113119846;FAM225A;+	0	0	0	0	0	0	0	0	0	0
chr9:113150957-113164142;SLC31A2;+	285	640	503	633	150	48	24	23	21	27
chr9:113165519-113221361;FKBP15;-	167	443	320	457	92	54	26	19	28	24
chr9:113221527-113264492;SLC31A1;+	50	111	81	180	24	28	28	34	20	19
chr9:113267010-113275589;CDC26;-	46	73	60	98	22	30	45	44	17	14
chr9:113275633-113292905;PRPF4;+	72	126	107	184	27	24	38	24	10	9
chr9:113275633-113292905;PRPF4;+	72	126	107	184	27	24	38	24	10	9
chr9:113297092-113299040;RNF183;-	0	0	0	0	0	0	0	0	0	1
chr9:113313221-113340340;WDR31;-	14	24	22	59	7	2	0	0	2	0
chr9:113313221-113340340;WDR31;-	14	24	22	59	7	2	0	0	2	0
chr9:113313221-113340340;WDR31;-	14	24	22	59	7	2	0	0	2	0
chr9:113313221-113340340;WDR31;-	14	24	22	59	7	2	0	0	2	0
chr9:113349531-113371233;BSPRY;+	2	6	4	10	1	2	1	0	2	0
chr9:113349531-113371233;BSPRY;+	2	6	4	10	1	2	1	0	2	0
chr9:113349531-113371233;BSPRY;+	2	6	4	10	1	2	1	0	2	0
chr9:113373415-113376061;HDHD3;-	3	7	3	10	2	4	3	1	1	2
chr9:113373415-113377009;HDHD3;-	42	68	58	93	18	13	9	6	5	2
chr9:113373415-113377009;HDHD3;-	42	68	58	93	18	13	9	6	5	2
chr9:113373415-113377009;HDHD3;-	42	68	58	93	18	13	9	6	5	2
chr9:113386311-113401120;ALAD;-	19	51	38	84	13	5	0	1	3	3
chr9:113386311-113401338;ALAD;-	39	87	62	121	23	6	1	2	3	3
chr9:113386311-113401338;ALAD;-	39	87	62	121	23	6	1	2	3	3
chr9:113407238-113410675;POLE3;-	23	36	39	84	13	15	17	12	4	7
chr9:113407238-113410749;POLE3;-	24	36	39	84	13	15	17	12	4	7
chr9:113407238-113410749;POLE3;-	24	36	39	84	13	15	17	12	4	7
chr9:113410643-113429684;C9orf43;+	29	40	40	74	13	4	11	5	1	1
chr9:113410707-113429684;C9orf43;+	29	40	39	73	13	4	11	5	1	1
chr9:113410708-113429684;C9orf43;+	29	40	39	73	13	4	11	5	1	1
chr9:113444728-113597743;RGS3;+	157	390	290	379	75	87	66	50	28	36
chr9:113463699-113542091;RGS3;+	35	68	42	67	15	20	16	19	2	6
chr9:113463699-113597743;RGS3;+	157	389	285	378	75	87	66	50	27	35
chr9:113501426-113597743;RGS3;+	157	389	285	377	75	87	66	50	27	32
chr9:113501426-113597743;RGS3;+	157	389	285	377	75	87	66	50	27	32
chr9:113536476-113597743;RGS3;+	124	340	246	314	61	75	52	33	26	30
chr9:113564953-113597743;RGS3;+	105	274	218	271	55	61	48	27	20	24
chr9:113580876-113597743;RGS3;+	58	198	154	183	36	43	17	11	12	11
chr9:113593919-113597743;RGS3;+	15	52	29	48	8	13	2	3	4	5
chr9:113594153-113597743;RGS3;+	15	51	27	47	8	13	2	3	4	5
chr9:113876281-114056595;ZNF618;+	23	45	27	256	4	9	4	6	7	10
chr9:113876281-114056595;ZNF618;+	23	45	27	256	4	9	4	6	7	10
chr9:113876281-114056595;ZNF618;+	23	45	27	256	4	9	4	6	7	10
chr9:113876281-114056595;ZNF618;+	23	45	27	256	4	9	4	6	7	10
chr9:114060127-114078472;AMBP;-	0	0	1	1	1	0	0	0	0	0
chr9:114091637-114099057;KIF12;-	0	0	0	2	0	0	0	0	0	0
chr9:114155544-114312516;COL27A1;+	5	6	5	360	2	6	4	6	2	2
chr9:114209433-114209529;MIR455;+	0	0	0	2	0	0	0	0	0	0
chr9:114323022-114326479;ORM1;+	2	3	2	4	0	0	0	0	0	0
chr9:114329788-114333256;ORM2;+	1	0	0	1	0	0	0	0	0	0
chr9:114336126-114387963;AKNA;-	936	2301	1566	1940	549	387	205	125	183	165
chr9:114336126-114394405;AKNA;-	967	2386	1630	2020	564	397	209	126	188	169
chr9:114336126-114394405;AKNA;-	967	2386	1630	2020	564	397	209	126	188	169
chr9:114402079-114503215;DFNB31;-	23	52	39	112	8	14	9	7	17	27
chr9:114402079-114505456;DFNB31;-	38	68	61	161	15	25	22	16	21	32
chr9:114402079-114505456;DFNB31;-	38	68	61	161	15	25	22	16	21	32
chr9:114587713-114598872;ATP6V1G1;+	93	174	122	197	57	25	38	21	15	22
chr9:114611425-114646423;C9orf91;+	63	168	109	170	46	22	12	10	9	9
chr9:114666433-114682089;LOC100505478;-	0	0	0	0	0	0	0	0	0	0
chr9:114666433-114682089;LOC100505478;-	0	0	0	0	0	0	0	0	0	0
chr9:114784634-114792530;TNFSF15;-	0	1	0	0	0	0	0	0	0	1
chr9:114784634-114806128;TNFSF15;-	0	6	3	3	0	0	0	0	0	1
chr9:114893342-114930595;TNFSF8;-	138	301	182	309	88	84	66	42	24	20
chr9:114901144-114930595;TNFSF8;-	98	203	130	234	64	58	62	38	18	13
chr9:115019575-115118257;TNC;-	1	1	0	0	0	0	0	0	1	3
chr9:115119538-115138409;LOC101928748;-	0	0	0	0	0	0	0	0	0	0
chr9:115141817-115402644;DEC1;+	4	4	2	4	0	2	0	0	4	5
chr9:115739669-115744239;LOC101928775;-	0	0	0	0	0	0	0	0	0	1
chr9:115888264-115925098;LINC00474;-	0	0	0	0	0	0	0	0	0	1
chr9:116153791-116402321;PAPPA;+	2	3	0	3	0	1	0	0	2	7
chr9:116398157-116400606;PAPPA-AS1;-	1	0	0	2	1	0	0	0	0	0
chr9:116425224-116687215;ASTN2;-	37	68	52	180	18	17	9	8	10	16
chr9:116425224-116687263;ASTN2;-	37	68	52	181	18	17	9	10	10	16
chr9:116425224-116687263;ASTN2;-	37	68	52	181	18	17	9	10	10	16
chr9:116425224-116687263;ASTN2;-	37	68	52	181	18	17	9	10	10	16
chr9:116425224-117415039;ASTN2;-	41	78	60	261	21	18	10	13	22	35
chr9:116504282-116562293;ASTN2-AS1;+	0	1	1	1	0	0	0	0	0	2
chr9:116610843-116687263;ASTN2;-	25	46	37	99	14	7	2	3	3	3
chr9:116687301-116701300;TRIM32;+	15	27	12	83	6	3	2	1	0	0
chr9:116687301-116701300;TRIM32;+	15	27	12	83	6	3	2	1	0	0
chr9:117181065-117181201;SNORA70C;-	0	0	0	0	0	0	0	0	0	0
chr9:117648605-117657026;LOC101928797;+	0	0	0	0	0	0	0	0	0	0
chr9:117704174-117717491;TLR4;+	220	463	340	463	126	18	10	7	10	12
chr9:117704174-117717491;TLR4;+	220	463	340	463	126	18	10	7	10	12
chr9:117704174-117717491;TLR4;+	220	463	340	463	126	18	10	7	10	12
chr9:119166629-119369461;BRINP1;-	2	1	3	3	5	1	0	0	5	8
chr9:119935059-119937832;LINC01613;+	0	0	0	0	0	0	0	0	0	0
chr9:120244978-120245050;MIR147A;-	0	0	0	0	0	0	0	0	0	0
chr9:120388868-120580170;CDK5RAP2;-	136	343	194	614	68	73	25	49	42	28
chr9:120388868-120580170;CDK5RAP2;-	136	343	194	614	68	73	25	49	42	28
chr9:120388868-120580170;CDK5RAP2;-	136	343	194	614	68	73	25	49	42	28
chr9:120388868-120580170;CDK5RAP2;-	136	343	194	614	68	73	25	49	42	28
chr9:120388868-120580170;CDK5RAP2;-	136	343	194	614	68	73	25	49	42	28
chr9:120388868-120580170;CDK5RAP2;-	136	343	194	614	68	73	25	49	42	28
chr9:120388868-120580170;CDK5RAP2;-	136	343	194	614	68	73	25	49	42	28
chr9:120388868-120580170;CDK5RAP2;-	136	343	194	614	68	73	25	49	42	28
chr9:120600917-120714487;MEGF9;-	751	1822	1469	2057	422	157	34	59	136	153
chr9:120756975-120793462;FBXW2;-	108	231	198	310	56	47	34	30	21	16
chr9:120793496-120798731;LOC100288842;+	69	100	70	128	40	8	4	5	1	0
chr9:120816053-120843021;PSMD5;-	72	128	101	126	38	31	41	29	12	16
chr9:120816053-120843021;PSMD5;-	72	128	101	126	38	31	41	29	12	16
chr9:120843041-120854373;PSMD5-AS1;+	84	179	126	182	41	41	49	56	11	10
chr9:120855650-120868911;PHF19;-	31	55	37	93	12	10	10	5	4	2
chr9:120855650-120868911;PHF19;-	31	55	37	93	12	10	10	5	4	2
chr9:120855650-120877328;PHF19;-	62	128	91	216	28	38	55	18	8	7
chr9:120855650-120894896;PHF19;-	119	215	149	323	38	79	91	33	23	20
chr9:120869572-120877328;PHF19;-	31	69	53	117	15	23	41	12	4	4
chr9:120869572-120877328;PHF19;-	31	69	53	117	15	23	41	12	4	4
chr9:120902392-120914572;TRAF1;-	24	44	36	45	12	43	79	38	10	14
chr9:120902392-120926895;TRAF1;-	70	138	92	155	28	140	341	144	24	32
chr9:120902392-120929173;TRAF1;-	147	288	194	323	68	162	383	163	29	38
chr9:120952335-121050276;C5;-	9	21	14	18	2	4	0	3	2	3
chr9:120952335-121075174;C5;-	45	81	61	133	30	13	20	17	8	9
chr9:120999678-121050273;C5;-	8	10	6	12	1	2	0	0	1	1
chr9:121088295-121177608;CNTRL;+	139	363	213	348	68	83	33	28	46	41
chr9:121178136-121202087;RAB14;-	120	259	171	319	79	31	30	28	31	30
chr9:121268101-121332842;GSN;+	164	415	302	449	92	71	19	24	50	46
chr9:121268101-121332842;GSN;+	164	415	302	449	92	71	19	24	50	46
chr9:121268101-121332842;GSN;+	164	415	302	449	92	71	19	24	50	46
chr9:121268101-121332842;GSN;+	164	415	302	449	92	71	19	24	50	46
chr9:121268101-121332842;GSN;+	164	415	302	449	92	71	19	24	50	46
chr9:121268101-121332842;GSN;+	164	415	302	449	92	71	19	24	50	46
chr9:121268101-121332842;GSN;+	164	415	302	449	92	71	19	24	50	46
chr9:121280767-121285530;GSN-AS1;-	0	0	0	3	0	0	0	0	0	0
chr9:121286080-121332842;GSN;+	91	272	202	282	50	50	10	20	35	28
chr9:121286579-121332842;GSN;+	88	272	198	277	49	49	10	20	35	28
chr9:121299800-121332842;GSN;+	66	200	137	199	35	35	5	14	27	21
chr9:121338987-121370304;STOM;-	69	142	101	198	38	24	44	26	15	14
chr9:121338987-121370304;STOM;-	69	142	101	198	38	24	44	26	15	14
chr9:121338987-121370304;STOM;-	69	142	101	198	38	24	44	26	15	14
chr9:121338987-121370304;STOM;-	69	142	101	198	38	24	44	26	15	14
chr9:121338987-121370304;STOM;-	69	142	101	198	38	24	44	26	15	14
chr9:121455040-121500027;GGTA1P;-	23	57	43	55	13	3	4	2	3	4
chr9:121455040-121500027;GGTA1P;-	23	57	43	55	13	3	4	2	3	4
chr9:121567101-121785530;DAB2IP;+	2	7	2	294	4	3	6	1	2	7
chr9:121742784-121782875;DAB2IP;+	0	0	0	53	0	3	2	0	0	0
chr9:121821924-122093606;TTLL11;-	38	112	62	183	17	21	9	7	14	17
chr9:121988910-122093606;TTLL11;-	29	77	42	127	11	12	6	3	7	9
chr9:122120081-122120167;MIR4478;-	0	0	0	0	0	0	0	0	0	0
chr9:122132465-122159819;NDUFA8;-	45	87	59	150	22	13	17	15	7	7
chr9:122144058-122159819;NDUFA8;-	38	69	47	116	19	9	17	15	7	7
chr9:122159907-122200088;MORN5;+	0	0	1	0	1	0	0	0	0	0
chr9:122159907-122200088;MORN5;+	0	0	1	0	1	0	0	0	0	0
chr9:122202576-122221740;LHX6;-	0	2	0	19	0	1	1	0	0	0
chr9:122202576-122227586;LHX6;-	0	3	0	19	0	1	1	0	0	1
chr9:122202576-122228428;LHX6;-	0	3	0	19	0	1	1	0	0	1
chr9:122202576-122228812;LHX6;-	1	3	0	19	0	1	1	0	0	1
chr9:122202576-122228812;LHX6;-	1	3	0	19	0	1	1	0	0	1
chr9:122239554-122264864;RBM18;-	71	137	122	197	41	24	20	16	11	14
chr9:122239554-122264864;RBM18;-	71	137	122	197	41	24	20	16	11	14
chr9:122239554-122264864;RBM18;-	71	137	122	197	41	24	20	16	11	14
chr9:122264602-122323463;MRRF;+	55	105	78	288	24	27	26	23	12	9
chr9:122264602-122323463;MRRF;+	55	105	78	288	24	27	26	23	12	9
chr9:122270863-122323463;MRRF;+	20	49	34	146	10	8	1	3	5	5
chr9:122370529-122395703;PTGS1;+	27	69	53	75	14	23	16	8	4	1
chr9:122370529-122395703;PTGS1;+	27	69	53	75	14	23	16	8	4	1
chr9:122371004-122395703;PTGS1;+	22	61	46	68	10	23	12	5	4	1
chr9:122371004-122395703;PTGS1;+	22	61	46	68	10	23	12	5	4	1
chr9:122371004-122395703;PTGS1;+	22	61	46	68	10	23	12	5	4	1
chr9:122371004-122395703;PTGS1;+	22	61	46	68	10	23	12	5	4	1
chr9:122375321-122395703;PTGS1;+	7	30	20	28	0	19	7	4	4	1
chr9:122476957-122477926;OR1J1;-	0	0	0	0	0	0	0	0	0	0
chr9:122510801-122511743;OR1J2;+	0	0	0	0	0	0	0	0	0	0
chr9:122519140-122520082;OR1J4;+	0	0	0	0	0	0	0	0	0	0
chr9:122526357-122527293;OR1N1;-	0	0	0	0	0	0	0	0	0	0
chr9:122553169-122554162;OR1N2;+	0	0	0	0	0	0	0	0	0	0
chr9:122567547-122568477;OR1L8;-	0	0	0	0	0	0	0	0	0	0
chr9:122614737-122615682;OR1Q1;+	0	0	0	0	0	0	0	0	0	0
chr9:122628578-122629535;OR1B1;-	0	0	0	0	0	0	0	0	0	0
chr9:122661715-122662648;OR1L1;+	0	0	0	0	0	0	0	0	0	0
chr9:122675129-122676104;OR1L3;+	0	0	0	0	0	0	0	0	0	0
chr9:122723989-122724925;OR1L4;+	0	0	0	0	0	0	0	0	0	0
chr9:122749847-122750783;OR1L6;+	0	0	0	0	0	0	0	0	0	0
chr9:122788932-122789895;OR5C1;+	0	0	0	0	0	0	0	0	0	0
chr9:122800122-122801073;OR1K1;+	0	0	0	0	0	0	0	0	0	0
chr9:122818096-122828656;PDCL;-	36	69	74	115	25	2	0	2	2	0
chr9:122849452-122905283;RC3H2;-	137	381	269	446	89	86	69	43	32	27
chr9:122853744-122905283;RC3H2;-	131	359	253	427	87	83	68	41	32	25
chr9:122880212-122880319;SNORD90;-	1	1	0	1	0	2	2	1	2	1
chr9:122908055-122913328;ZBTB6;-	56	98	75	135	25	3	2	2	0	1
chr9:122918028-122931265;ZBTB26;-	5	25	26	42	7	3	6	6	1	1
chr9:122918028-122931513;ZBTB26;-	26	56	63	89	14	7	14	11	3	2
chr9:122918028-122931551;ZBTB26;-	27	59	64	92	14	8	15	12	3	2
chr9:122941008-123104868;RABGAP1;+	167	449	313	655	83	53	38	29	42	52
chr9:123033642-123035665;GPR21;+	2	3	1	9	1	0	0	1	1	1
chr9:123109493-123115477;MIR600HG;-	2	7	6	19	0	7	2	5	3	2
chr9:123111545-123111643;MIR600;-	0	0	0	0	0	1	0	0	0	0
chr9:123121628-123268564;STRBP;-	58	186	99	271	45	35	12	6	21	14
chr9:123121628-123268564;STRBP;-	58	186	99	271	45	35	12	6	21	14
chr9:123121628-123268576;STRBP;-	59	186	99	272	45	35	12	6	21	14
chr9:123356166-123378755;CRB2;+	1	2	1	7	0	1	0	0	0	0
chr9:123368778-123380335;CRB2;+	0	0	1	5	0	1	0	0	0	0
chr9:123379653-123930138;DENND1A;-	478	1417	949	1635	280	291	130	112	180	186
chr9:123401590-123930138;DENND1A;-	444	1326	881	1515	256	247	104	96	162	168
chr9:123402524-123402603;MIR601;-	0	0	1	0	0	0	0	0	0	0
chr9:123485528-123485622;MIR7150;-	0	0	1	2	0	0	0	0	0	0
chr9:124006276-124009396;LOC100505588;-	0	0	0	4	0	0	0	0	0	0
chr9:124011609-124033163;LHX2;+	0	0	1	64	0	1	2	1	0	2
chr9:124257605-124352440;NEK6;+	346	860	613	990	135	213	69	44	131	130
chr9:124257916-124352440;NEK6;+	345	860	613	988	135	213	69	44	131	130
chr9:124257916-124352440;NEK6;+	345	860	613	988	135	213	69	44	131	130
chr9:124258250-124352440;NEK6;+	314	798	560	919	123	208	66	43	130	129
chr9:124291970-124352440;NEK6;+	194	510	376	600	70	158	40	33	108	111
chr9:124291970-124352440;NEK6;+	194	510	376	600	70	158	40	33	108	111
chr9:124292419-124352440;NEK6;+	193	503	373	593	67	156	37	31	106	110
chr9:124353464-124415473;PSMB7;-	96	220	134	287	36	44	30	32	28	31
chr9:124353472-124359184;LOC100129034;+	30	123	80	110	15	19	10	5	16	11
chr9:124481235-124507420;NR5A1;-	1	2	2	15	1	3	1	3	1	1
chr9:124517274-124771310;NR6A1;-	115	292	189	591	50	35	31	24	38	37
chr9:124517274-124771310;NR6A1;-	115	292	189	591	50	35	31	24	38	37
chr9:124517274-124771310;NR6A1;-	115	292	189	591	50	35	31	24	38	37
chr9:124658435-124698628;MIR181A2HG;+	30	65	41	146	25	2	2	3	3	1
chr9:124692441-124692551;MIR181A2;+	0	0	0	0	0	0	0	0	0	0
chr9:124693709-124693798;MIR181B2;+	0	0	0	0	0	0	0	0	0	0
chr9:124777157-124814891;OLFML2A;+	2	2	4	68	4	1	3	2	2	1
chr9:124800873-124814891;OLFML2A;+	1	0	0	16	0	1	1	1	0	0
chr9:124853416-124857891;WDR38;+	0	0	0	2	1	0	0	0	0	0
chr9:124853416-124857891;WDR38;+	0	0	0	2	1	0	0	0	0	0
chr9:124853416-124857891;WDR38;+	0	0	0	2	1	0	0	0	0	0
chr9:124853416-124857891;WDR38;+	0	0	0	2	1	0	0	0	0	0
chr9:124857878-124861961;RPL35;-	46	76	65	150	29	25	30	13	10	9
chr9:124862117-124877733;ARPC5L;+	70	135	84	218	29	62	110	71	33	42
chr9:124878293-124941107;GOLGA1;-	109	231	172	312	58	41	25	12	19	12
chr9:124942608-125143559;SCAI;-	73	195	118	357	43	36	8	11	22	20
chr9:124942608-125143559;SCAI;-	73	195	118	357	43	36	8	11	22	20
chr9:125146572-125189939;PPP6C;-	129	320	224	371	68	58	37	41	39	38
chr9:125146572-125189939;PPP6C;-	129	320	224	371	68	58	37	41	39	38
chr9:125146572-125189939;PPP6C;-	129	320	224	371	68	58	37	41	39	38
chr9:125199532-125200396;LOC105376271;-	88	114	97	147	63	2	3	1	2	3
chr9:125200541-125234159;RABEPK;+	72	131	89	182	41	9	6	8	3	7
chr9:125200541-125234159;RABEPK;+	72	131	89	182	41	9	6	8	3	7
chr9:125200582-125234159;RABEPK;+	70	129	87	180	40	9	5	8	3	7
chr9:125234847-125241387;HSPA5;-	94	161	127	220	71	156	275	175	83	67
chr9:125261793-125365011;GAPVD1;+	199	498	367	671	75	73	42	49	58	46
chr9:125261793-125365011;GAPVD1;+	199	498	367	671	75	73	42	49	58	46
chr9:125261793-125365011;GAPVD1;+	199	498	367	671	75	73	42	49	58	46
chr9:125298889-125365011;GAPVD1;+	112	324	239	427	39	51	25	33	39	32
chr9:125437393-125707234;MAPKAP1;-	227	613	403	812	127	116	42	70	81	85
chr9:125437393-125707234;MAPKAP1;-	227	613	403	812	127	116	42	70	81	85
chr9:125437393-125707234;MAPKAP1;-	227	613	403	812	127	116	42	70	81	85
chr9:125437393-125707234;MAPKAP1;-	227	613	403	812	127	116	42	70	81	85
chr9:125437393-125707234;MAPKAP1;-	227	613	403	812	127	116	42	70	81	85
chr9:125521468-125707234;MAPKAP1;-	168	413	276	594	97	81	25	42	47	51
chr9:125743753-125745929;LOC51145;-	0	0	1	4	0	0	1	0	0	0
chr9:125747337-125967376;PBX3;+	95	244	165	523	43	50	35	20	38	39
chr9:125747337-125967376;PBX3;+	95	244	165	523	43	50	35	20	38	39
chr9:125747337-125967376;PBX3;+	95	244	165	523	43	50	35	20	38	39
chr9:125748198-125967376;PBX3;+	90	226	155	497	40	40	25	17	37	38
chr9:126270123-126275915;LOC101929116;-	0	0	1	1	0	0	0	0	0	0
chr9:126326843-126397633;MVB12B;+	25	68	60	134	7	10	13	11	11	4
chr9:126326843-126507041;MVB12B;+	69	195	141	345	30	34	34	32	22	17
chr9:126407774-126410504;NRON;-	0	0	0	0	0	0	0	0	0	0
chr9:126614442-126701032;LMX1B;+	5	0	2	69	1	0	2	1	1	4
chr9:126614442-126701032;LMX1B;+	5	0	2	69	1	0	2	1	1	4
chr9:126614442-126701032;LMX1B;+	5	0	2	69	1	0	2	1	1	4
chr9:126805005-126838208;ZBTB43;+	75	151	104	197	29	61	80	55	27	21
chr9:126805005-126838208;ZBTB43;+	75	151	104	197	29	61	80	55	27	21
chr9:126860664-126885877;ZBTB34;+	147	337	266	397	80	32	5	4	17	11
chr9:126914773-127178531;RALGPS1;+	75	208	135	270	45	45	28	25	25	25
chr9:126914773-127217445;RALGPS1;+	92	258	178	331	54	62	38	31	30	33
